rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
79,Down,Fifth Harmony Featuring Gucci Mane,71,42,3,2017-07-08,2017,27
80,No Such Thing As A Broken Heart,Old Dominion,78,78,4,2017-07-08,2017,27
81,Love Galore,SZA Featuring Travis Scott,70,70,2,2017-07-08,2017,27
82,Yours If You Want It,Rascal Flatts,75,75,5,2017-07-08,2017,27
83,Relationship,Young Thug Featuring Future,-,1,-,2017-07-08,2017,27
84,Swish Swish,Katy Perry Featuring Nicki Minaj,62,46,5,2017-07-08,2017,27
85,Thunder,Imagine Dragons,87,70,8,2017-07-08,2017,27
86,Losin Control,Russ,80,62,17,2017-07-08,2017,27
87,Reminder,The Weeknd,97,31,7,2017-07-08,2017,27
88,My Old Man,Zac Brown Band,-,68,4,2017-07-08,2017,27
89,Feel It Still,Portugal. The Man,-,1,-,2017-07-08,2017,27
90,What Ifs,Kane Brown Featuring Lauren Alaina,93,2,93,2017-07-08,2017,27
91,Most Girls,Hailee Steinfeld,88,75,5,2017-07-08,2017,27
92,Somebody Else Will,Justin Moore,91,91,3,2017-07-08,2017,27
93,Do I Make You Wanna,Billy Currington,79,79,2,2017-07-08,2017,27
94,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,82,76,8,2017-07-08,2017,27
95,Butterfly Effect,Travis Scott,81,81,4,2017-07-08,2017,27
96,Escapate Conmigo,Wisin Featuring Ozuna,89,89,2,2017-07-08,2017,27
97,Nobody Else But You,Trey Songz,92,92,3,2017-07-08,2017,27
98,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",90,81,6,2017-07-08,2017,27
99,It Ain't My Fault,Brothers Osborne,100,2,100,2017-07-08,2017,27
100,Real Hitta,Plies Featuring Kodak Black,-,1,-,2017-07-08,2017,27
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,24,24,0,2017-07-15,2017,28
2,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,9,1,2017-07-15,2017,28
3,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,4,2,4,2017-07-15,2017,28
4,That's What I Like,Bruno Mars,3,1,24,2017-07-15,2017,28
5,Shape Of You,Ed Sheeran,1,25,1,2017-07-15,2017,28
6,Believer,Imagine Dragons,11,21,11,2017-07-15,2017,28
7,Humble.,Kendrick Lamar,6,1,13,2017-07-15,2017,28
8,Congratulations,Post Malone Featuring Quavo,27,27,0,2017-07-15,2017,28
9,Mask Off,Future,7,5,19,2017-07-15,2017,28
10,Something Just Like This,The Chainsmokers & Coldplay,9,3,19,2017-07-15,2017,28
11,Stay,Zedd & Alessia Cara,10,7,18,2017-07-15,2017,28
12,Body Like A Back Road,Sam Hunt,13,6,22,2017-07-15,2017,28
13,Unforgettable,French Montana Featuring Swae Lee,16,12,16,2017-07-15,2017,28
14,Redbone,Childish Gambino,30,30,0,2017-07-15,2017,28
15,XO TOUR Llif3,Lil Uzi Vert,12,7,14,2017-07-15,2017,28
16,Issues,Julia Michaels,15,11,23,2017-07-15,2017,28
17,Say You Won't Let Go,James Arthur,11,36,11,2017-07-15,2017,28
18,There's Nothing Holdin' Me Back,Shawn Mendes,19,10,19,2017-07-15,2017,28
19,Now Or Never,Halsey,21,12,21,2017-07-15,2017,28
20,It Ain't Me,Kygo x Selena Gomez,18,10,18,2017-07-15,2017,28
21,Slow Hands,Niall Horan,24,9,24,2017-07-15,2017,28
22,Castle On The Hill,Ed Sheeran,23,6,25,2017-07-15,2017,28
23,Attention,Charlie Puth,25,10,25,2017-07-15,2017,28
24,Bad Liar,Selena Gomez,20,20,7,2017-07-15,2017,28
25,Malibu,Miley Cyrus,22,10,8,2017-07-15,2017,28
26,Location,Khalid,30,16,25,2017-07-15,2017,28
27,2U,David Guetta Featuring Justin Bieber,28,16,3,2017-07-15,2017,28
28,iSpy,KYLE Featuring Lil Yachty,26,4,27,2017-07-15,2017,28
29,Rolex,Ayo & Teo,27,20,20,2017-07-15,2017,28
30,Magnolia,Playboi Carti,29,29,9,2017-07-15,2017,28
31,Slippery,Migos Featuring Gucci Mane,35,14,35,2017-07-15,2017,28
32,In Case You Didn't Know,Brett Young,19,21,19,2017-07-15,2017,28
33,Strip That Down,Liam Payne Featuring Quavo,34,6,34,2017-07-15,2017,28
34,Closer,The Chainsmokers Featuring Halsey,33,1,48,2017-07-15,2017,28
35,Bad And Boujee,Migos Featuring Lil Uzi Vert,38,1,33,2017-07-15,2017,28
36,Signs,Drake,-,1,-,2017-07-15,2017,28
37,Everyday We Lit,YFN Lucci Featuring PnB Rock,12,12,0,2017-07-15,2017,28
38,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,31,29,15,2017-07-15,2017,28
39,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,41,13,41,2017-07-15,2017,28
40,24K Magic,Bruno Mars,4,38,4,2017-07-15,2017,28
41,DNA.,Kendrick Lamar,36,4,11,2017-07-15,2017,28
42,Goosebumps,Travis Scott,39,32,33,2017-07-15,2017,28
43,Hurricane,Luke Combs,31,20,31,2017-07-15,2017,28
44,Craving You,Thomas Rhett Featuring Maren Morris,53,13,53,2017-07-15,2017,28
45,My Girl,Dylan Scott,56,10,56,2017-07-15,2017,28
46,The Cure,Lady Gaga,57,39,11,2017-07-15,2017,28
47,The Fighter,Keith Urban Featuring Carrie Underwood,50,38,21,2017-07-15,2017,28
48,First Day Out,Tee Grizzley,52,13,52,2017-07-15,2017,28
49,T-Shirt,Migos,47,19,24,2017-07-15,2017,28
50,Crying In The Club,Camila Cabello,54,47,6,2017-07-15,2017,28
51,Tunnel Vision,Kodak Black,44,6,19,2017-07-15,2017,28
52,Passionfruit,Drake,48,8,15,2017-07-15,2017,28
53,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,46,46,14,2017-07-15,2017,28
54,Thunder,Imagine Dragons,85,9,85,2017-07-15,2017,28
55,Slide,Calvin Harris Featuring Frank Ocean & Migos,49,25,18,2017-07-15,2017,28
56,Every Time I Hear That Song,Blake Shelton,59,8,59,2017-07-15,2017,28
57,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",51,51,2,2017-07-15,2017,28
58,Sign Of The Times,Harry Styles,42,4,12,2017-07-15,2017,28
59,4 AM,2 Chainz Featuring Travis Scott,55,55,4,2017-07-15,2017,28
60,Loyalty.,Kendrick Lamar Featuring Rihanna,69,14,11,2017-07-15,2017,28
61,Drinkin' Problem,Midland,64,8,64,2017-07-15,2017,28
62,Privacy,Chris Brown,66,9,66,2017-07-15,2017,28
63,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",58,58,3,2017-07-15,2017,28
64,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,68,47,9,2017-07-15,2017,28
65,Small Town Boy,Dustin Lynch,75,4,75,2017-07-15,2017,28
66,Felices Los 4,Maluma,63,63,7,2017-07-15,2017,28
67,Love.,Kendrick Lamar Featuring Zacari,62,18,11,2017-07-15,2017,28
68,Don't Quit,DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih,-,1,-,2017-07-15,2017,28
69,Flatliner,Cole Swindell,73,10,73,2017-07-15,2017,28
70,You Look Good,Lady Antebellum,67,59,12,2017-07-15,2017,28
71,No Complaints,Metro Boomin Featuring Offset & Drake,-,1,-,2017-07-15,2017,28
72,Do I Make You Wanna,Billy Currington,93,3,93,2017-07-15,2017,28
73,To The Max,DJ Khaled Featuring Drake,78,53,4,2017-07-15,2017,28
74,Love Galore,SZA Featuring Travis Scott,81,70,3,2017-07-15,2017,28
75,Weak,AJR,74,73,8,2017-07-15,2017,28
76,Yours If You Want It,Rascal Flatts,82,75,6,2017-07-15,2017,28
77,No Such Thing As A Broken Heart,Old Dominion,80,5,80,2017-07-15,2017,28
78,Versace On The Floor,Bruno Mars,-,3,-,2017-07-15,2017,28
79,Portland,Drake Featuring Quavo & Travis Scott,72,9,15,2017-07-15,2017,28
80,How Not To,Dan + Shay,65,57,13,2017-07-15,2017,28
81,What Ifs,Kane Brown Featuring Lauren Alaina,90,3,90,2017-07-15,2017,28
82,No Promises,Cheat Codes Featuring Demi Lovato,77,74,7,2017-07-15,2017,28
83,If I Told You,Darius Rucker,76,53,11,2017-07-15,2017,28
84,Feel It Still,Portugal. The Man,89,2,89,2017-07-15,2017,28
85,Somebody Else Will,Justin Moore,92,4,92,2017-07-15,2017,28
86,Down,Fifth Harmony Featuring Gucci Mane,79,42,4,2017-07-15,2017,28
87,Butterfly Effect,Travis Scott,95,81,5,2017-07-15,2017,28
88,On Everything,"DJ Khaled Featuring Travis Scott, Rick Ross & Big Sean",-,1,-,2017-07-15,2017,28
89,Element.,Kendrick Lamar,-,16,8,2017-07-15,2017,28
90,Swish Swish,Katy Perry Featuring Nicki Minaj,84,46,6,2017-07-15,2017,28
91,Cold,Maroon 5 Featuring Future,71,16,20,2017-07-15,2017,28
92,Losin Control,Russ,86,62,18,2017-07-15,2017,28
93,Reminder,The Weeknd,87,31,8,2017-07-15,2017,28
94,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,-,1,-,2017-07-15,2017,28
95,Most Girls,Hailee Steinfeld,91,75,6,2017-07-15,2017,28
96,Escapate Conmigo,Wisin Featuring Ozuna,89,3,89,2017-07-15,2017,28
97,Good Drank,2 Chainz x Gucci Mane x Quavo,70,70,16,2017-07-15,2017,28
98,Shining,DJ Khaled Featuring Beyonce & JAY Z,-,57,14,2017-07-15,2017,28
99,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,94,76,9,2017-07-15,2017,28
100,It Ain't My Fault,Brothers Osborne,99,99,3,2017-07-15,2017,28
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,25,25,0,2017-07-22,2017,29
2,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,10,1,2017-07-22,2017,29
3,That's What I Like,Bruno Mars,4,1,25,2017-07-22,2017,29
4,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,3,3,3,2017-07-22,2017,29
5,Shape Of You,Ed Sheeran,1,26,1,2017-07-22,2017,29
6,Humble.,Kendrick Lamar,7,1,14,2017-07-22,2017,29
7,Believer,Imagine Dragons,6,6,22,2017-07-22,2017,29
8,Body Like A Back Road,Sam Hunt,12,6,23,2017-07-22,2017,29
9,Congratulations,Post Malone Featuring Quavo,8,8,28,2017-07-22,2017,29
10,Unforgettable,French Montana Featuring Swae Lee,13,13,13,2017-07-22,2017,29
11,Stay,Zedd & Alessia Cara,7,19,7,2017-07-22,2017,29
12,Mask Off,Future,9,5,20,2017-07-22,2017,29
13,Something Just Like This,The Chainsmokers & Coldplay,10,3,20,2017-07-22,2017,29
14,There's Nothing Holdin' Me Back,Shawn Mendes,18,11,18,2017-07-22,2017,29
15,Attention,Charlie Puth,23,11,23,2017-07-22,2017,29
16,Redbone,Childish Gambino,14,14,31,2017-07-22,2017,29
17,XO TOUR Llif3,Lil Uzi Vert,15,7,15,2017-07-22,2017,29
18,Now Or Never,Halsey,19,13,19,2017-07-22,2017,29
19,Issues,Julia Michaels,16,11,24,2017-07-22,2017,29
20,Say You Won't Let Go,James Arthur,17,11,37,2017-07-22,2017,29
21,It Ain't Me,Kygo x Selena Gomez,20,10,20,2017-07-22,2017,29
22,Slow Hands,Niall Horan,21,21,10,2017-07-22,2017,29
23,Castle On The Hill,Ed Sheeran,22,6,26,2017-07-22,2017,29
24,Location,Khalid,26,16,26,2017-07-22,2017,29
25,Bad Liar,Selena Gomez,24,20,8,2017-07-22,2017,29
26,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",57,3,57,2017-07-22,2017,29
27,2U,David Guetta Featuring Justin Bieber,16,4,16,2017-07-22,2017,29
28,Strip That Down,Liam Payne Featuring Quavo,33,7,33,2017-07-22,2017,29
29,Slippery,Migos Featuring Gucci Mane,31,15,31,2017-07-22,2017,29
30,Magnolia,Playboi Carti,29,10,29,2017-07-22,2017,29
31,Malibu,Miley Cyrus,25,10,9,2017-07-22,2017,29
32,Slide,Calvin Harris Featuring Frank Ocean & Migos,55,25,19,2017-07-22,2017,29
33,Rolex,Ayo & Teo,29,20,21,2017-07-22,2017,29
34,iSpy,KYLE Featuring Lil Yachty,28,4,28,2017-07-22,2017,29
35,Everyday We Lit,YFN Lucci Featuring PnB Rock,37,13,37,2017-07-22,2017,29
36,Closer,The Chainsmokers Featuring Halsey,34,1,49,2017-07-22,2017,29
37,In Case You Didn't Know,Brett Young,32,19,22,2017-07-22,2017,29
38,Bad And Boujee,Migos Featuring Lil Uzi Vert,35,1,34,2017-07-22,2017,29
39,Craving You,Thomas Rhett Featuring Maren Morris,44,14,44,2017-07-22,2017,29
40,24K Magic,Bruno Mars,4,39,4,2017-07-22,2017,29
41,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,39,39,14,2017-07-22,2017,29
42,DNA.,Kendrick Lamar,41,4,12,2017-07-22,2017,29
43,My Girl,Dylan Scott,45,11,45,2017-07-22,2017,29
44,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,38,29,16,2017-07-22,2017,29
45,The Fighter,Keith Urban Featuring Carrie Underwood,47,38,22,2017-07-22,2017,29
46,Hurricane,Luke Combs,43,31,21,2017-07-22,2017,29
47,Goosebumps,Travis Scott,42,32,34,2017-07-22,2017,29
48,T-Shirt,Migos,49,19,25,2017-07-22,2017,29
49,First Day Out,Tee Grizzley,48,48,14,2017-07-22,2017,29
50,The Cure,Lady Gaga,46,39,12,2017-07-22,2017,29
51,Passionfruit,Drake,52,8,16,2017-07-22,2017,29
52,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,53,46,15,2017-07-22,2017,29
53,Crying In The Club,Camila Cabello,50,47,7,2017-07-22,2017,29
54,Signs,Drake,36,36,2,2017-07-22,2017,29
55,Tunnel Vision,Kodak Black,51,6,20,2017-07-22,2017,29
56,Versace On The Floor,Bruno Mars,78,4,78,2017-07-22,2017,29
57,Every Time I Hear That Song,Blake Shelton,56,56,9,2017-07-22,2017,29
58,Drinkin' Problem,Midland,61,9,61,2017-07-22,2017,29
59,Thunder,Imagine Dragons,54,54,10,2017-07-22,2017,29
60,Small Town Boy,Dustin Lynch,65,5,65,2017-07-22,2017,29
61,Felices Los 4,Maluma,66,8,66,2017-07-22,2017,29
62,Do I Make You Wanna,Billy Currington,72,4,72,2017-07-22,2017,29
63,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",58,4,58,2017-07-22,2017,29
64,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,47,10,47,2017-07-22,2017,29
65,4 AM,2 Chainz Featuring Travis Scott,59,55,5,2017-07-22,2017,29
66,Privacy,Chris Brown,62,62,10,2017-07-22,2017,29
67,Flatliner,Cole Swindell,69,11,69,2017-07-22,2017,29
68,You Look Good,Lady Antebellum,70,59,13,2017-07-22,2017,29
69,Love.,Kendrick Lamar Featuring Zacari,67,18,12,2017-07-22,2017,29
70,Mi Gente,J Balvin & Willy William Featuring Beyonce,-,1,-,2017-07-22,2017,29
71,Love Galore,SZA Featuring Travis Scott,74,70,4,2017-07-22,2017,29
72,Loyalty.,Kendrick Lamar Featuring Rihanna,60,14,12,2017-07-22,2017,29
73,Sign Of The Times,Harry Styles,58,4,13,2017-07-22,2017,29
74,No Such Thing As A Broken Heart,Old Dominion,77,6,77,2017-07-22,2017,29
75,Yours If You Want It,Rascal Flatts,76,7,76,2017-07-22,2017,29
76,Rollin,Calvin Harris Featuring Future & Khalid,-,62,3,2017-07-22,2017,29
77,No Complaints,Metro Boomin Featuring Offset & Drake,71,71,2,2017-07-22,2017,29
78,Rake It Up,Yo Gotti Featuring Nicki Minaj,-,1,-,2017-07-22,2017,29
79,What Ifs,Kane Brown Featuring Lauren Alaina,81,4,81,2017-07-22,2017,29
80,Weak,AJR,75,73,9,2017-07-22,2017,29
81,Feel It Still,Portugal. The Man,84,3,84,2017-07-22,2017,29
82,No Promises,Cheat Codes Featuring Demi Lovato,74,8,74,2017-07-22,2017,29
83,Somebody Else Will,Justin Moore,85,5,85,2017-07-22,2017,29
84,Escapate Conmigo,Wisin Featuring Ozuna,96,4,96,2017-07-22,2017,29
85,Bodak Yellow (Money Moves),Cardi B,-,1,-,2017-07-22,2017,29
86,Down,Fifth Harmony Featuring Gucci Mane,42,5,42,2017-07-22,2017,29
87,Who Dat Boy,"Tyler, The Creator",-,1,-,2017-07-22,2017,29
88,Swish Swish,Katy Perry Featuring Nicki Minaj,90,46,7,2017-07-22,2017,29
89,Heartache On The Dance Floor,Jon Pardi,-,1,-,2017-07-22,2017,29
90,Portland,Drake Featuring Quavo & Travis Scott,79,9,16,2017-07-22,2017,29
91,Reminder,The Weeknd,93,31,9,2017-07-22,2017,29
92,Most Girls,Hailee Steinfeld,95,75,7,2017-07-22,2017,29
93,Butterfly Effect,Travis Scott,87,81,6,2017-07-22,2017,29
94,El Amante,Nicky Jam,-,93,10,2017-07-22,2017,29
95,Losin Control,Russ,92,62,19,2017-07-22,2017,29
96,Element.,Kendrick Lamar,89,16,9,2017-07-22,2017,29
97,It Ain't My Fault,Brothers Osborne,100,4,100,2017-07-22,2017,29
98,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,94,94,2,2017-07-22,2017,29
99,Extra Luv,Future Featuring YG,-,1,-,2017-07-22,2017,29
100,How Not To,Dan + Shay,80,57,14,2017-07-22,2017,29
1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,26,26,0,2017-07-29,2017,30
2,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,4,4,4,2017-07-29,2017,30
3,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2,1,11,2017-07-29,2017,30
4,That's What I Like,Bruno Mars,3,1,26,2017-07-29,2017,30
5,Shape Of You,Ed Sheeran,1,27,1,2017-07-29,2017,30
6,Humble.,Kendrick Lamar,1,15,1,2017-07-29,2017,30
7,Believer,Imagine Dragons,6,23,6,2017-07-29,2017,30
8,There's Nothing Holdin' Me Back,Shawn Mendes,14,12,14,2017-07-29,2017,30
9,Unforgettable,French Montana Featuring Swae Lee,10,14,10,2017-07-29,2017,30
10,Body Like A Back Road,Sam Hunt,8,6,24,2017-07-29,2017,30
11,Congratulations,Post Malone Featuring Quavo,9,8,29,2017-07-29,2017,30
12,Stay,Zedd & Alessia Cara,11,7,20,2017-07-29,2017,30
13,Attention,Charlie Puth,15,12,15,2017-07-29,2017,30
14,Redbone,Childish Gambino,16,32,16,2017-07-29,2017,30
15,Something Just Like This,The Chainsmokers & Coldplay,13,3,21,2017-07-29,2017,30
16,XO TOUR Llif3,Lil Uzi Vert,17,7,17,2017-07-29,2017,30
17,Now Or Never,Halsey,18,14,18,2017-07-29,2017,30
18,Mask Off,Future,12,5,21,2017-07-29,2017,30
19,Slow Hands,Niall Horan,22,11,22,2017-07-29,2017,30
20,Issues,Julia Michaels,19,11,25,2017-07-29,2017,30
21,Say You Won't Let Go,James Arthur,20,11,38,2017-07-29,2017,30
22,It Ain't Me,Kygo x Selena Gomez,21,10,21,2017-07-29,2017,30
23,The Story Of O.J.,JAY-Z,-,1,-,2017-07-29,2017,30
24,Castle On The Hill,Ed Sheeran,23,6,27,2017-07-29,2017,30
25,Praying,Kesha,-,1,-,2017-07-29,2017,30
26,Location,Khalid,24,16,27,2017-07-29,2017,30
27,Bad Liar,Selena Gomez,25,20,9,2017-07-29,2017,30
28,Strip That Down,Liam Payne Featuring Quavo,8,8,0,2017-07-29,2017,30
29,Magnolia,Playboi Carti,30,11,30,2017-07-29,2017,30
30,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",26,26,4,2017-07-29,2017,30
31,Malibu,Miley Cyrus,10,10,10,2017-07-29,2017,30
32,2U,David Guetta Featuring Justin Bieber,27,16,5,2017-07-29,2017,30
33,Bank Account,21 Savage,-,1,-,2017-07-29,2017,30
34,Slippery,Migos Featuring Gucci Mane,29,29,16,2017-07-29,2017,30
35,4:44,JAY-Z,-,1,-,2017-07-29,2017,30
36,Everyday We Lit,YFN Lucci Featuring PnB Rock,35,35,14,2017-07-29,2017,30
37,Closer,The Chainsmokers Featuring Halsey,36,1,50,2017-07-29,2017,30
38,In Case You Didn't Know,Brett Young,37,19,23,2017-07-29,2017,30
39,iSpy,KYLE Featuring Lil Yachty,34,4,29,2017-07-29,2017,30
40,Rolex,Ayo & Teo,33,20,22,2017-07-29,2017,30
41,Craving You,Thomas Rhett Featuring Maren Morris,39,39,15,2017-07-29,2017,30
42,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,41,39,15,2017-07-29,2017,30
43,Bad And Boujee,Migos Featuring Lil Uzi Vert,38,1,35,2017-07-29,2017,30
44,My Girl,Dylan Scott,43,43,12,2017-07-29,2017,30
45,Slide,Calvin Harris Featuring Frank Ocean & Migos,32,25,20,2017-07-29,2017,30
46,DNA.,Kendrick Lamar,42,4,13,2017-07-29,2017,30
47,Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",-,1,-,2017-07-29,2017,30
48,24K Magic,Bruno Mars,40,4,40,2017-07-29,2017,30
49,Felices Los 4,Maluma,61,9,61,2017-07-29,2017,30
50,Hurricane,Luke Combs,46,31,22,2017-07-29,2017,30
51,Family Feud,JAY-Z Featuring Beyonce,-,1,-,2017-07-29,2017,30
